Tim Godfrey,"""GRIDMAN Task Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0616-00-Gdoc-gridman-closing-report-for-session-81.pptx
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0615-01-000q-consolidated-proposed-text-towards-an-initial-draft-system-requirements-on-ieee-802-16q-multi-tier-n.doc
Roger Marks,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0260-03-Gdoc-ieee-802-16-itu-r-liaison-group-workplan.docx
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0615-00-000q-consolidated-proposed-text-towards-an-initial-draft-system-requirements-on-ieee-802-16q-multi-tier-n.doc
Harry Bims,"""HetNet SG Chair""",https://mentor.ieee.org/802.16/dcn/12/16-12-0614-00-Gdoc-statement-to-external-organizations-on-ieee-802-16-activity-regarding-small-cell-backhaul.docx
Tim Godfrey,"""GRIDMAN Task Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0612-00-Gdoc-minutes-of-the-gridman-task-group-for-session-81.doc
Hoang Vinh Dien;Ming-Tuo Zhou;Xin Zhang;Liru Lu,"""Alina), Masayuki Oodo, Hiroshi Harada (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0569-02-010a-clarification-of-path-discovery-and-management-messages.doc
Hoang Vinh Dien;Ming-Tuo Zhou;Xin Zhang;Liru Lu,"""Alina), Masayuki Oodo, Hiroshi Harada (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0568-02-000n-clarification-of-path-discovery-and-management-messages.doc
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0560-04-Gdoc-ieee-p802-16-1a-d5-sponsor-ballot-comments.cmt
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0559-04-Gdoc-ieee-p802-16n-d5-sponsor-ballot-comments.cmt
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0606-01-Gdoc-draft-ieee-802-16-wg-statement-to-fcc-regarding-ieee-project-p802-16-3-for-approval.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0608-01-Gdoc-draft-response-to-liaison-statement-from-itu-r-wp-5d-in-ieee-802-16-12-0517-for-approval.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0607-01-Gdoc-draft-response-to-liaison-statement-from-itu-r-wp-5d-in-ieee-802-16-12-0516-for-approval.docx
Hoang Vinh Dien;Ming-Tuo Zhou;Xin Zhang;Liru Lu,"""Alina), Masayuki Oodo, Hiroshi Harada (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0569-01-010a-clarification-of-path-discovery-and-management-messages.doc
Hoang Vinh Dien;Ming-Tuo Zhou;Xin Zhang;Liru Lu,"""Alina), Masayuki Oodo, Hiroshi Harada (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0568-01-000n-clarification-of-path-discovery-and-management-messages.doc
Chanho Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0462-04-Gcon-proximity-based-direct-comm.pdf
Chanho Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0570-02-Gcon-draft-par-5c-of-proximity-based-direct-communications.doc
Roger Marks,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0611-00-Gdoc-draft-ls-to-wimax-forum-following-session-81.docx
Roger Marks,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0610-00-Gdoc-draft-ls-to-tta-following-session-81.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0609-00-Gdoc-ieee-802-16-itu-r-liaison-group-closing-report-session-81.pptx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0608-00-Gdoc-draft-response-to-liaison-statement-from-itu-r-wp-5d-in-ieee-802-16-12-0517-for-approval.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0607-00-Gdoc-draft-response-to-liaison-statement-from-itu-r-wp-5d-in-ieee-802-16-12-0516-for-approval.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0606-00-Gdoc-draft-ieee-802-16-wg-statement-to-fcc-regarding-ieee-project-p802-16-3-for-approval.docx
Haiguang Wang,"""I2R""",https://mentor.ieee.org/802.16/dcn/12/16-12-0605-00-010a-proposed-text-for-direct-communication.doc
Anseok Lee,"""ETRI), Hoang VinhDien (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0561-01-010a-clarifications-on-activation-of-alternative-path-to-forwarding-hr-ms-in-16-1a-networks.doc
Anseok Lee,"""ETRI), Hoang VinhDien (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0562-02-010a-clarifications-on-maintenance-of-alternative-path-to-forwarding-hr-ms-in-16-1a-networks.doc
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0590-01-000n-proposed-text-on-overview-in-ieee-802-16n.doc
Harry Bims,"""HetNet Study Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0587-01-Gdoc-ieee-par-p802-16r-ieee-std-802-16-amendment-project-for-small-cell-backhaul-scb.docx
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0591-01-010a-proposed-text-on-overview-in-ieee-802-16-1a.doc
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0597-01-010a-clarifications-on-fbis-connection-in-16-1a-networks.doc
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0598-01-000n-clarifications-on-fbis-connection-in-ieee-802-16n.doc
Anseok Lee,"""ETRI), Hoang VinhDien (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0563-02-000n-clarifications-on-activation-of-alternative-path-to-forwarding-hr-ms-in-16n-networks.doc
Anseok Lee,"""ETRI), Hoang VinhDien (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0564-03-000n-clarifications-on-maintenance-of-alternative-path-to-forwarding-hr-ms-in-16n-networks.doc
Harry Bims,"""HetNet SG Chair""",https://mentor.ieee.org/802.16/dcn/12/16-12-0603-00-Shet-hetnet-study-group-minutes-of-session-81.doc
Anseok Lee,"""ETRI), Hoang VinhDien (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0564-02-000n-clarifications-on-maintenance-of-alternative-path-to-forwarding-hr-ms-in-16n-networks.doc
Anseok Lee,"""ETRI), Hoang VinhDien (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0563-01-000n-clarifications-on-activation-of-alternative-path-to-forwarding-hr-ms-in-16n-networks.doc
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0567-02-000n-proposed-modifications-to-dc-link-creation-for-bs-controlled-dc-in-ieee-802-16n.docx
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0565-02-010a-proposed-modifications-to-dc-link-creation-for-bs-controlled-dc-in-ieee-802-16-1a.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0600-01-Gdoc-proposed-response-to-liaison-statement-from-itu-r-wp-5d-in-ieee-802-16-12-0517.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0599-01-Gdoc-proposed-response-to-liaison-statement-from-itu-r-wp-5d-in-ieee-802-16-12-0516.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0585-01-Gdoc-proposed-ieee-802-16-wg-statement-to-fcc-regarding-ieee-project-p802-16-3.docx
Harry Bims,"""HetNet SG Chair""",https://mentor.ieee.org/802.16/dcn/12/16-12-0601-00-Gdoc-hetnet-sg-closing-report-for-session-81.ppt
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0557-01-010a-asn-1-coding-for-handover-messages-in-ieee-802-16-1a.pdf
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0536-01-010a-clarification-on-mac-control-messages-in-ieee-802-16-1a.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0600-00-Gdoc-proposed-response-to-liaison-statement-from-itu-r-wp-5d-in-ieee-802-16-12-0517.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0599-00-Gdoc-proposed-response-to-liaison-statement-from-itu-r-wp-5d-in-ieee-802-16-12-0516.docx
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0598-00-000n-clarifications-on-fbis-connection-in-ieee-802-16n.doc
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0597-00-010a-clarifications-on-fbis-connection-in-16-1a-networks.doc
Ron Murias,"""Metrology Study Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0596-00-Smet-minutes-of-the-metrology-study-group-for-session-81.docx
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0549-01-010a-clarification-on-mac-control-message-and-header-for-multimode-operation-over-ieee-802-16-1a.docx
Ron Murias,"""Metrology Study Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0595-00-Gdoc-802-16-metrology-sg-closing-report-session-81.pptx
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0552-02-010a-initial-ranging-for-priority-access-in-ieee-802-16-1a.docx
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0553-02-000n-initial-ranging-for-priority-access-in-ieee-802-16n.docx
Ron Murias,"""Metrology Study Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0594-00-Gdoc-call-for-contributions-ieee-project-p802-16-3.docx
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0564-01-000n-clarifications-on-maintenance-of-alternative-path-to-forwarding-hr-ms-in-16n-networks.doc
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0562-01-010a-clarifications-on-maintenance-of-alternative-path-to-forwarding-hr-ms-in-16-1a-networks.doc
Ron Murias,"""Metrology Study Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0483-01-Smet-draft-applications-and-requirements-for-mobile-broadband-network-performance-measurements.doc
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0565-01-010a-proposed-modifications-to-dc-link-creation-for-bs-controlled-dc-in-ieee-802-16-1a.docx
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0566-01-010a-proposed-modifications-to-dc-assignment-a-map-ie-for-bs-controlled-dc-in-ieee-802-16-1a.docx
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0567-01-000n-proposed-modifications-to-dc-link-creation-for-bs-controlled-dc-in-ieee-802-16n.docx
uploaded by Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0593-00-WGLS-ls-from-wimax-forum-response-to-ieee-802-16-12-0515.docx
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0540-01-Smet-comments-on-ieee-802-16-12-0483-00.docx
Chanho Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0592-02-Gcon-proposed-ieee-std-802-16-amendment-for-proximity-based-communications.docx
Chanho Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0570-01-Gcon-draft-par-5c-of-proximity-based-direct-communications.doc
Chanho Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0592-01-Gcon-proposed-ieee-std-802-16-amendment-for-proximity-based-communications.docx
Chanho Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0592-00-Gcon-proposed-ieee-std-802-16-amendment-for-proximity-based-communications.doc
Roger Marks,"""Consensii LLC; Airspan Networks Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0543-02-Shet-proposed-statement-to-external-organizations-on-ieee-802-16-activity-regarding-small-cell-backhaul.docx
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0591-00-010a-proposed-text-on-overview-in-ieee-802-16-1a.doc
Harry Bims,"""HetNet Study Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0589-01-Shet-statement-to-external-organizations-on-hetnet-study-group-activity-re-small-cell-backhaul.pdf
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0590-00-000n-proposed-text-on-overview-in-ieee-802-16n.doc
Roger Marks,"""Consensii LLC; Airspan Networks Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0543-01-Shet-proposed-statement-to-external-organizations-on-ieee-802-16-activity-regarding-small-cell-backhaul.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0582-01-Shet-ieee-802-omniran-for-cellular-offload.pdf
Harry Bims,"""HetNet Study Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0589-00-Shet-statement-to-external-organizations-on-hetnet-study-group-activity-re-small-cell-backhaul.docx
Harry Bims,"""HetNet Study Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0588-00-Gdoc-call-for-contributions-ieee-std-802-16-amendment-for-small-cell-backhaul-scb-applications.docx
Harry Bims,"""HetNet Study Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0587-00-Gdoc-ieee-par-p802-16r-ieee-std-802-16-amendment-project-for-small-cell-backhaul-scb.docx
Roger Marks,"""Consensii LLC; Airspan Networks Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0586-00-Shet-proposed-statement-to-ext-organizations-on-hetnet-study-group-activity-re-small-cell-backhaul.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0560-03-Gdoc-ieee-p802-16-1a-d5-sponsor-ballot-comments.cmt
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0559-03-Gdoc-ieee-p802-16n-d5-sponsor-ballot-comments.cmt
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0550-01-000n-clarification-on-mac-control-messages-for-multimode-operation-over-ieee-802-16n.docx
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0533-02-000q-proposed-system-requirements-on-base-staion-power-management-for-ieee-802-16q-networks.doc
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0585-00-Gdoc-proposed-ieee-802-16-wg-statement-to-fcc-regarding-ieee-project-p802-16-3.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0560-02-Gdoc-ieee-p802-16-1a-d5-sponsor-ballot-comments.cmt
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0559-02-Gdoc-ieee-p802-16n-d5-sponsor-ballot-comments.cmt
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0584-00-Gdoc-proposed-statement-to-broadband-forum-regarding-ieee-project-802-16-3.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0583-00-Gdoc-proposed-statement-to-ietf-ippm-working-group-regarding-ieee-project-802-16-3.docx
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0533-01-000q-proposed-system-requirements-on-base-staion-power-management-for-ieee-802-16q-networks.doc
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0582-00-Shet-ieee-802-omniran-for-cellular-offload.pdf
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0532-01-000q-overall-system-requirements-on-ieee-802-16q-multi-tier-network.doc
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0534-04-000q-system-requirements-on-interference-management-for-ieee-802-16q-multi-tier-networks.docx
Sangmin Oh,"""KAIST IT Convergence""",https://mentor.ieee.org/802.16/dcn/12/16-12-0547-01-000q-proposal-of-system-requirements-for-supporting-massive-mimo-in-multi-tier-networks.doc
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0581-00-Gcon-proposed-response-to-ls-from-itu-r-wp5d-review-of-report-itu-r-m-2039.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0580-00-Gcon-proposed-response-to-ls-from-itu-r-wp5d-parameters-for-imt-advanced-in-sharing-studies.docx
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0553-01-000n-initial-ranging-for-priority-access-in-ieee-802-16n.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0531-01-000q-proposed-system-requirements-on-mobility-management.docx
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0552-01-010a-initial-ranging-for-priority-access-in-ieee-802-16-1a.docx
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0534-03-000q-system-requirements-on-interference-management-for-ieee-802-16q-multi-tier-networks.docx
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0534-02-000q-system-requirements-on-interference-management-for-ieee-802-16q-multi-tier-networks.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0579-00-Shet-report-on-omniran-discussions-with-ietf-participants.pdf
Harry Bims,"""HetNet SG Chair""",https://mentor.ieee.org/802.16/dcn/12/16-12-0578-01-Gdoc-hetnet-sg-opening-report-for-session-81.pptx
HetNet SG Chair,no company,https://mentor.ieee.org/802.16/dcn/12/16-12-0578-00-Gdoc-hetnet-sg-opening-report-for-session-81.pptx
Tim Godfrey,"""GRIDMAN Task Group""",https://mentor.ieee.org/802.16/dcn/12/16-12-0577-00-Gdoc-gridman-opening-report-for-session-81.pptx
HetNet SG Secretary,no company,https://mentor.ieee.org/802.16/dcn/12/16-12-0576-00-Shet-session-80-minutes-of-hetnet-study-group.doc
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0575-00-Gcon-proposed-ieee-802-16-wg-statement-to-fcc-regarding-ieee-project-p802-16-3.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0560-01-Gdoc-ieee-p802-16-1a-d5-sponsor-ballot-comments.cmt
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0559-01-Gdoc-ieee-p802-16n-d5-sponsor-ballot-comments.cmt
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0574-00-Gdoc-ieee-802-16-status-report-session-81.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0573-00-Gdoc-ieee-802-16-administrative-report.pdf
Hyun Lee;Miyoung Yun;Seokki Kim;Won-Ik Kim;Sungkyung Kim;Chulsik Yoon;Sungcheol Chang,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0546-01-010a-clarification-on-talk-around-direct-communication-in-ieee-802-16-1-d5.docx
uploaded by Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0572-00-WGLS-ls-from-tta-sharing-parameters.pdf
uploaded by Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0571-00-WGLS-ls-from-tta-transposition-of-wirelessman-advanced-toward-rec-itu-r-m-2012-1.pdf
Chanho Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0570-00-Gcon-draft-par-5c-of-proximity-based-direct-communications.doc
Harry Bims,"""WG Secretary""",https://mentor.ieee.org/802.16/dcn/12/16-12-0512-02-Gdoc-minutes-of-ieee-802-16-session-80.pdf
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0534-01-000q-system-requirements-on-interference-management-for-ieee-802-16q-multi-tier-networks.docx
Hoang Vinh Dien;Ming-Tuo Zhou;Xin Zhang;Liru Lu,"""Alina), Masayuki Oodo, Hiroshi Harada (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0569-00-010a-clarification-of-path-discovery-and-management-messages.doc
Hoang Vinh Dien;Ming-Tuo Zhou;Xin Zhang;Liru Lu,"""Alina), Masayuki Oodo, Hiroshi Harada (NICT""",https://mentor.ieee.org/802.16/dcn/12/16-12-0568-00-000n-clarification-of-path-discovery-and-management-messages.doc
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0567-00-000n-proposed-modifications-to-dc-link-creation-for-bs-controlled-dc-in-ieee-802-16n.docx
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0566-00-010a-proposed-modifications-to-dc-assignment-a-map-ie-for-bs-controlled-dc-in-ieee-802-16-1a.docx
Wooram Shin,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0565-00-010a-proposed-modifications-to-dc-link-creation-for-bs-controlled-dc-in-ieee-802-16-1a.docx
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0564-00-000n-clarifications-on-maintenance-of-alternative-path-to-forwarding-hr-ms-in-16n-networks.doc
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0563-00-000n-clarifications-on-activation-of-alternative-path-to-forwarding-hr-ms-in-16n-networks.doc
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0562-00-010a-clarifications-on-maintenance-of-alternative-path-to-forwarding-hr-ms-in-16-1a-networks.doc
Anseok Lee,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0561-00-010a-clarifications-on-activation-of-alternative-path-to-forwarding-hr-ms-in-16-1a-networks.doc
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0560-00-Gdoc-ieee-p802-16-1a-d5-sponsor-ballot-comments.cmt
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0559-00-Gdoc-ieee-p802-16n-d5-sponsor-ballot-comments.cmt
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0558-00-010a-asn-1-coding-for-aai-ars-cfg-cmd-message-in-ieee-802-16-1a.pdf
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0557-00-010a-asn-1-coding-for-handover-messages-in-ieee-802-16-1a.pdf
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0556-00-010a-asn-1-coding-for-aai-sbc-req-rsp-messages-in-ieee-802-16-1a.pdf
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0555-00-010a-asn-1-coding-for-aai-dsx-messages-in-ieee-802-16-1a.pdf
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0554-00-010a-asn-1-coding-for-aai-scd-message-in-ieee-802-16-1a.pdf
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0553-00-000n-initial-ranging-for-priority-access-in-ieee-802-16n.docx
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0552-00-010a-initial-ranging-for-priority-access-in-ieee-802-16-1a.docx
Seokjoo Shin,"""Chosun University""",https://mentor.ieee.org/802.16/dcn/12/16-12-0551-00-000n-clarification-on-multimode-operation-over-ieee-802-16n.docx
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0550-00-000n-clarification-on-mac-control-messages-for-multimode-operation-over-ieee-802-16n.docx
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0549-00-010a-clarification-on-mac-control-message-and-header-for-multimode-operation-over-ieee-802-16-1a.docx
Won-Ik Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0548-00-010a-asn-1-coding-for-control-messages-of-multimode-operation-over-ieee-802-16-1a.docx
Sangmin Oh,"""KAIST IT Convergence""",https://mentor.ieee.org/802.16/dcn/12/16-12-0547-00-000q-proposal-of-system-requirements-for-supporting-massive-mimo-in-multi-tier-networks.doc
Hyun Lee;Miyoung Yun;Seokki Kim;Won-Ik Kim;Sungkyung Kim;Chulsik Yoon;Sungcheol Chang,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0546-00-010a-clarification-on-talk-around-direct-communication-in-ieee-802-16-1-d5.docx
Hyun Lee;Miyoung Yun;Seokki Kim;Won-Ik Kim;Sungkyung Kim;Chulsik Yoon;Sungcheol Chang,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0545-00-010a-asn-1-coding-for-tdc-mac-control-messages-in-ieee-802-16-1a-d5.docx
Hyun Lee;Miyoung Yun;Seokki Kim;Won-Ik Kim;Chulsik Yoon;Sungcheol Chang,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0544-00-010a-collision-resolution-method-in-frame-synchronization-operation-for-tdc-in-ieee-802-16-1a-d5.docx
Roger Marks,"""Consensii LLC; Airspan Networks Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0543-00-Shet-proposed-statement-to-external-organizations-on-ieee-802-16-activity-regarding-small-cell-backhaul.docx
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0542-00-Smet-proposed-statement-to-broadband-forum-regarding-ieee-project-802-16-3.docx
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0541-00-Smet-proposed-statement-to-ietf-ippm-working-group-regarding-ieee-project-802-16-3.docx
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/12/16-12-0540-00-Smet-comments-on-ieee-802-16-12-0483-00.docx
Seokki Kim;Sungcheol Channg;Miyoung Yun;Won-Ik Kim;Hyun Lee;Sungkyung Kim;Chulsik Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0539-00-010a-modification-of-synchronization-channel-pilot-structure-for-talk-around-direct-communication.docx
Seokki Kim;Sungcheol Channg;Miyoung Yun;Won-Ik Kim;Hyun Lee;Sungkyung Kim;Chulsik Yoon,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0538-00-010a-clarification-on-talk-around-direct-communication.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/12/16-12-0489-01-Gdoc-approved-par-p802-16-3-with-five-criteria-mobile-broadband-network-performance-measurements.pdf
Harry Bims,"""WG Secretary""",https://mentor.ieee.org/802.16/dcn/12/16-12-0512-01-Gdoc-minutes-of-ieee-802-16-session-80.doc
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/12/16-12-0537-00-010a-clarification-on-mac-control-messages-and-asn-1-coding-for-multicast-in-ieee-802-16-1a.pdf
