14-Nov-2012 ET,2012,687,0,Gdoc: Group Document,IEEE 802.16 ITU-R Liaison Group Closing Report - Session #82,"Hajime Kanzaki (Hitachi, Ltd.)",14-Nov-2012 18:49:44 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0687-00-Gdoc-ieee-802-16-itu-r-liaison-group-closing-report-session-82.pptx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,686,0,Gdoc: Group Document,IEEE 802.16 ITU-R Liaison Group Workplan,ITU-R Liaison Group,14-Nov-2012 18:39:39 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0686-00-Gdoc-ieee-802-16-itu-r-liaison-group-workplan.xls,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,685,0,Smet: SG - Metrology,Minutes of Session #82,Brian Kiernan,14-Nov-2012 18:23:52 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0685-00-Smet-minutes-of-session-82.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,684,0,Gdoc: Group Document,LS to ITU-R WP5D: Comments on Working Doc toward a PDNR on the use of IMT for broadband PPDR,ITU-R Liaison Group,25-Jan-2013 03:03:34 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0684-00-Gdoc-ls-to-itu-r-wp5d-comments-on-working-doc-toward-a-pdnr-on-the-use-of-imt-for-broadband-ppdr.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,683,0,03R0: P802.16.3,Closing Report - San Antonio,Brian Kiernan - Metrology Sg Chair (acting),15-Nov-2012 12:17:52 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0683-00-03R0-closing-report-san-antonio.pptx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,682,0,03R0: P802.16.3,Draft IEEE P802.16.3 Architecture and Requirements for Mobile Broadband Network Performance Meas.,Brian Kiernan (Metrology Task Group),19-Nov-2012 15:24:47 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0682-00-03R0-draft-ieee-p802-16-3-architecture-and-requirements-for-mobile-broadband-network-performance-meas.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,681,0,03R0: P802.16.3,Call for Contributions toward P802.16.3 Development at Session #83,Brian Kiernan (Metrology Task Group),19-Nov-2012 15:43:08 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0681-00-03R0-call-for-contributions-toward-p802-16-3-development-at-session-83.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,669,4,Gcon: Group Contribution,Call for contributions on proximity based direct communications PAR and 5C,Chanho Yoon (ETRI),14-Nov-2012 16:49:20 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0669-04-Gcon-call-for-contributions-on-proximity-based-direct-communications-par-and-5c.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,680,0,03R0: P802.16.3,Report to External Organizations on P802.16.3 Progress,Brian Kiernan (Metrology Task Group),19-Nov-2012 15:42:56 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0680-00-03R0-report-to-external-organizations-on-p802-16-3-progress.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,669,3,Gcon: Group Contribution,Call for contributions on proximity based direct communications PAR and 5C,Chanho Yoon (ETRI),14-Nov-2012 16:28:44 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0669-03-Gcon-call-for-contributions-on-proximity-based-direct-communications-par-and-5c.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,570,5,Gcon: Group Contribution,Draft PAR & 5C of Proximity based Direct Communications,Chanho Yoon (ETRI),14-Nov-2012 16:26:06 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0570-05-Gcon-draft-par-5c-of-proximity-based-direct-communications.doc,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,669,2,Gcon: Group Contribution,Call for contributions on proximity based direct communications PAR and 5C,Chanho Yoon (ETRI),14-Nov-2012 16:16:17 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0669-02-Gcon-call-for-contributions-on-proximity-based-direct-communications-par-and-5c.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,669,1,Gcon: Group Contribution,Call for contributions on proximity based direct communications PAR and 5C,Chanho Yoon (ETRI),14-Nov-2012 12:05:51 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0669-01-Gcon-call-for-contributions-on-proximity-based-direct-communications-par-and-5c.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,640,4,000n: P802.16n,Periodic Ranging between HR-MSs for Direct Link Maintenance in 16n Networks,Anseok Lee (ETRI),14-Nov-2012 11:06:50 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0640-04-000n-periodic-ranging-between-hr-mss-for-direct-link-maintenance-in-16n-networks.doc,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,679,0,Gdoc: Group Document,Statement to External Organizations on IEEE P802.16r Activity regarding Small Cell Backhaul,Harry Bims (HetNet SG Chair),19-Nov-2012 16:53:36 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0679-00-Gdoc-statement-to-external-organizations-on-ieee-p802-16r-activity-regarding-small-cell-backhaul.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,678,0,Gdoc: Group Document,Call for Contributions: IEEE Std 802.16 Amendment for Small Cell Backhaul (SCB),Harry Bims (HetNet SG Chair),14-Nov-2012 10:53:16 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0678-00-Gdoc-call-for-contributions-ieee-std-802-16-amendment-for-small-cell-backhaul-scb.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,642,3,010a: P802.16.1a,Periodic Ranging between HR-MSs for Direct Link Maintenance in 16.1a Networks,Anseok Lee (ETRI),14-Nov-2012 10:35:39 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0642-03-010a-periodic-ranging-between-hr-mss-for-direct-link-maintenance-in-16-1a-networks.doc,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,640,3,000n: P802.16n,Periodic Ranging between HR-MSs for Direct Link Maintenance in 16n Networks,Anseok Lee (ETRI),14-Nov-2012 10:35:21 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0640-03-000n-periodic-ranging-between-hr-mss-for-direct-link-maintenance-in-16n-networks.doc,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,587,3,Gdoc: Group Document,IEEE PAR P802.16r: IEEE Std 802.16 Amendment Project for Small Cell Backhaul (SCB),Harry Bims (HetNet Study Group),07-Dec-2012 00:45:55 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0587-03-Gdoc-ieee-par-p802-16r-ieee-std-802-16-amendment-project-for-small-cell-backhaul-scb.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,677,0,Shet: SG - HetNet,Responses to EC Comments on Draft P802.16r PAR in IEEE 802.16-12-0587-02,Harry Bims (HetNet SG Chair),14-Nov-2012 10:04:26 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0677-00-Shet-responses-to-ec-comments-on-draft-p802-16r-par-in-ieee-802-16-12-0587-02.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,664,4,010a: P802.16.1a,Proposed modifications to BS-controlled DC in IEEE 802.16.1a,"Wang Haiguang, Hoang Anh Tuan (I2R)",14-Nov-2012 09:50:12 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0664-04-010a-proposed-modifications-to-bs-controlled-dc-in-ieee-802-16-1a.doc,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,676,0,010a: P802.16.1a,Proposed introductory text for 802.16.1a,Ming-Tuo Zhou (NICT) and Anh Tuan Hoang (I2R),14-Nov-2012 05:37:27 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0676-00-010a-proposed-introductory-text-for-802-16-1a.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,675,0,000n: P802.16n,Proposed introductory text for 16n,Ming-Tuo Zhou (NICT) and Anh Tuan Hoang (I2R),14-Nov-2012 05:36:15 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0675-00-000n-proposed-introductory-text-for-16n.doc,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,674,0,Shet: SG - HetNet,Proposed Responses to EC Comments on Draft P802.16r PAR in IEEE 802.16-12-0587-02,Roger Marks (EthAirNet Associates),14-Nov-2012 01:28:13 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0674-00-Shet-proposed-responses-to-ec-comments-on-draft-p802-16r-par-in-ieee-802-16-12-0587-02.docx,https://mentor.ieee.org/802.16/documents?n=9
14-Nov-2012 ET,2012,673,0,Gcon: Group Contribution,Proposed LS to ITU-R WP5D: Comments on Working Doc toward a PDNR on the use of IMT for broadband PPDR,Roger Marks (Consensii LLC),14-Nov-2012 00:40:35 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0673-00-Gcon-proposed-ls-to-itu-r-wp5d-comments-on-working-doc-toward-a-pdnr-on-the-use-of-imt-for-broadband-ppdr.docx,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,670,1,Shet: SG - HetNet,OmniRAN Overview and status,Max Riegel (NSN),13-Nov-2012 22:46:03 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0670-01-Shet-omniran-overview-and-status.pptx,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,672,0,WGLS: WG Liaison Statement,LS to ITU-R WP5D: Initial response to LS on parameters for use in sharing studies,Roger Marks (IEEE 802.16 WG),13-Nov-2012 20:38:48 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0672-00-WGLS-ls-to-itu-r-wp5d-initial-response-to-ls-on-parameters-for-use-in-sharing-studies.docx,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,671,0,WGLS: WG Liaison Statement,LS to ITU-R WP5D: First Review of Report ITU-R M.2039,Roger Marks (IEEE 802.16 WG),13-Nov-2012 20:36:33 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0671-00-WGLS-ls-to-itu-r-wp5d-first-review-of-report-itu-r-m-2039.docx,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,663,1,Gcon: Group Contribution,Report to IEEE 802.16 Working Group on ITU-R WP 5D Meeting #14,Roger Marks (Consensii LLC),13-Nov-2012 20:23:40 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0663-01-Gcon-report-to-ieee-802-16-working-group-on-itu-r-wp-5d-meeting-14.docx,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,640,2,000n: P802.16n,Periodic Ranging between HR-MSs for Direct Link Maintenance in 16n Networks,Anseok Lee (ETRI),13-Nov-2012 15:52:43 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0640-02-000n-periodic-ranging-between-hr-mss-for-direct-link-maintenance-in-16n-networks.doc,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,664,3,010a: P802.16.1a,Proposed modifications to BS-controlled DC in IEEE 802.16.1a,"Wang Haiguang, Hoang Anh Tuan (I2R)",13-Nov-2012 15:30:00 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0664-03-010a-proposed-modifications-to-bs-controlled-dc-in-ieee-802-16-1a.doc,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,643,2,010a: P802.16.1a,Clarification on Alternative Path to HR-infrastructure Station in 16.1a Networks,Anseok Lee (ETRI),13-Nov-2012 15:25:56 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0643-02-010a-clarification-on-alternative-path-to-hr-infrastructure-station-in-16-1a-networks.doc,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,670,0,Shet: SG - HetNet,OmniRAN Overview and status,Max Riegel (NSN),13-Nov-2012 15:25:56 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0670-00-Shet-omniran-overview-and-status.pptx,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,664,2,010a: P802.16.1a,Proposed modifications to BS-controlled DC in IEEE 802.16.1a,"Wang Haiguang, Hoang Anh Tuan (I2R)",13-Nov-2012 15:21:53 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0664-02-010a-proposed-modifications-to-bs-controlled-dc-in-ieee-802-16-1a.doc,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,636,2,010a: P802.16.1a,ASN.1 coding for FTN messages in IEEE 802.16.1a,Eunkyung Kim (ETRI),13-Nov-2012 15:09:20 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0636-02-010a-asn-1-coding-for-ftn-messages-in-ieee-802-16-1a.pdf,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,662,1,Shet: SG - HetNet,Scope and topics for Heterogeneous Networking in IEEE802,Max Riegel (NSN),13-Nov-2012 13:31:46 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0662-01-Shet-scope-and-topics-for-heterogeneous-networking-in-ieee802.pptx,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,636,1,010a: P802.16.1a,ASN.1 coding for FTN messages in IEEE 802.16.1a,Eunkyung Kim (ETRI),13-Nov-2012 12:33:35 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0636-01-010a-asn-1-coding-for-ftn-messages-in-ieee-802-16-1a.pdf,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,669,0,Gcon: Group Contribution,Call for contributions on proximity based direct communications PAR and 5C,Chanho Yoon (ETRI),13-Nov-2012 12:36:35 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0669-00-Gcon-call-for-contributions-on-proximity-based-direct-communications-par-and-5c.docx,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,664,1,010a: P802.16.1a,Proposed modifications to BS-controlled DC in IEEE 802.16.1a,"Wang Haiguang, Hoang Anh Tuan (I2R)",13-Nov-2012 12:09:58 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0664-01-010a-proposed-modifications-to-bs-controlled-dc-in-ieee-802-16-1a.doc,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,639,1,010a: P802.16.1a,Clarification on relay link release in IEEE 802.16.1a,Won-Ik Kim,13-Nov-2012 12:07:15 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0639-01-010a-clarification-on-relay-link-release-in-ieee-802-16-1a.docx,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,642,2,010a: P802.16.1a,Periodic Ranging between HR-MSs for Direct Link Maintenance in 16.1a Networks,Anseok Lee (ETRI),13-Nov-2012 12:01:37 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0642-02-010a-periodic-ranging-between-hr-mss-for-direct-link-maintenance-in-16-1a-networks.doc,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,643,1,010a: P802.16.1a,Clarification on Alternative Path to HR-infrastructure Station in 16.1a Networks,Anseok Lee (ETRI),13-Nov-2012 11:56:13 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0643-01-010a-clarification-on-alternative-path-to-hr-infrastructure-station-in-16-1a-networks.doc,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,642,1,010a: P802.16.1a,Periodic Ranging between HR-MSs for Direct Link Maintenance in 16.1a Networks,Anseok Lee (ETRI),13-Nov-2012 11:53:49 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0642-01-010a-periodic-ranging-between-hr-mss-for-direct-link-maintenance-in-16-1a-networks.doc,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,640,1,000n: P802.16n,Periodic Ranging between HR-MSs for Direct Link Maintenance in 16n Networks,Anseok Lee (ETRI),13-Nov-2012 11:53:14 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0640-01-000n-periodic-ranging-between-hr-mss-for-direct-link-maintenance-in-16n-networks.doc,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,570,4,Gcon: Group Contribution,Draft PAR & 5C of Proximity based Direct Communications,Chanho Yoon (ETRI),13-Nov-2012 11:22:30 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0570-04-Gcon-draft-par-5c-of-proximity-based-direct-communications.doc,https://mentor.ieee.org/802.16/documents?n=9
13-Nov-2012 ET,2012,648,1,Smet: SG - Metrology,Proposed Draft IEEE 802.16.3 Architecture and Requirements for Mobile Broadband Network Performance,"Roger Marks; Dominic Hamon (Mobile Pulse, Inc.; Google)",13-Nov-2012 03:37:58 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0648-01-Smet-proposed-draft-ieee-802-16-3-architecture-and-requirements-for-mobile-broadband-network-performance.docx,https://mentor.ieee.org/802.16/documents?n=9
12-Nov-2012 ET,2012,646,1,Gdoc: Group Document,IEEE P802.16.1a/D6 Sponsor Ballot Comments,Roger Marks (IEEE 802.16 WG),12-Nov-2012 19:58:43 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0646-01-Gdoc-ieee-p802-16-1a-d6-sponsor-ballot-comments.cmt,https://mentor.ieee.org/802.16/documents?n=9
12-Nov-2012 ET,2012,645,1,Gdoc: Group Document,IEEE P802.16n/D6 Sponsor Ballot Comments,Roger Marks (IEEE 802.16 WG),12-Nov-2012 19:58:19 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0645-01-Gdoc-ieee-p802-16n-d6-sponsor-ballot-comments.cmt,https://mentor.ieee.org/802.16/documents?n=9
12-Nov-2012 ET,2012,668,0,000n: P802.16n,Additional Editorial Comments on 802.16n D6,Zheng Yan-Xiu (ITRI),12-Nov-2012 19:48:09 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0668-00-000n-additional-editorial-comments-on-802-16n-d6.xlsx,https://mentor.ieee.org/802.16/documents?n=9
12-Nov-2012 ET,2012,667,0,Gcon: Group Contribution,SGIP Catalog of Standards SIF contribution for 802.16 WG,Tim Godfrey (EPRI),12-Nov-2012 12:30:56 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0667-00-Gcon-sgip-catalog-of-standards-sif-contribution-for-802-16-wg.xls,https://mentor.ieee.org/802.16/documents?n=9
12-Nov-2012 ET,2012,666,0,Gdoc: Group Document,GRIDMAN Opening Report for Session #82,Tim Godfrey (GRIDMAN Task Group),12-Nov-2012 12:32:09 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0666-00-Gdoc-gridman-opening-report-for-session-82.pptx,https://mentor.ieee.org/802.16/documents?n=9
12-Nov-2012 ET,2012,570,3,Gcon: Group Contribution,Draft PAR & 5C of Proximity based Direct Communications,Chanho Yoon (ETRI),12-Nov-2012 08:41:15 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0570-03-Gcon-draft-par-5c-of-proximity-based-direct-communications.doc,https://mentor.ieee.org/802.16/documents?n=9
12-Nov-2012 ET,2012,665,0,010a: P802.16.1a,Comment on the neighbor discovery in direct communication in IEEE 802.16.1a,Eunkyung Kim (ETRI),12-Nov-2012 08:41:34 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0665-00-010a-comment-on-the-neighbor-discovery-in-direct-communication-in-ieee-802-16-1a.doc,https://mentor.ieee.org/802.16/documents?n=9
12-Nov-2012 ET,2012,664,0,010a: P802.16.1a,Proposed modifications to BS-controlled DC in IEEE 802.16.1a,"Wang Haiguang, Hoang Anh Tuan (I2R)",12-Nov-2012 01:17:09 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0664-00-010a-proposed-modifications-to-bs-controlled-dc-in-ieee-802-16-1a.doc,https://mentor.ieee.org/802.16/documents?n=9
11-Nov-2012 ET,2012,663,0,Gcon: Group Contribution,Report to IEEE 802.16 Working Group on ITU-R WP 5D Meeting #14,Roger Marks (Consensii LLC),11-Nov-2012 22:26:43 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0663-00-Gcon-report-to-ieee-802-16-working-group-on-itu-r-wp-5d-meeting-14.docx,https://mentor.ieee.org/802.16/documents?n=9
11-Nov-2012 ET,2012,662,0,Shet: SG - HetNet,Scope and topics for Heterogeneous Networking in IEEE802,Max Riegel (NSN),11-Nov-2012 12:45:31 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0662-00-Shet-scope-and-topics-for-heterogeneous-networking-in-ieee802.pptx,https://mentor.ieee.org/802.16/documents?n=9
10-Nov-2012 ET,2012,661,0,Shet: SG - HetNet,Extremely Dense Access Networks as OmniRAN Use Case,Claudio Cicconetti (INTECS SpA),10-Nov-2012 20:13:56 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0661-00-Shet-extremely-dense-access-networks-as-omniran-use-case.pptx,https://mentor.ieee.org/802.16/documents?n=9
10-Nov-2012 ET,2012,660,0,Shet: SG - HetNet,OmniRAN - 3GPP SaMOG,"Antonio de la Oliva Carlos, Jesus Bernardos; Ivano Guardini, Loris Marchetti (UC3M; Telecom Italia)",10-Nov-2012 20:12:13 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0660-00-Shet-omniran-3gpp-samog.pptx,https://mentor.ieee.org/802.16/documents?n=9
09-Nov-2012 ET,2012,657,1,Gdoc: Group Document,"IEEE 802.16 Status Report, Session #82",Roger Marks (IEEE 802.16 WG),09-Nov-2012 16:57:16 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0657-01-Gdoc-ieee-802-16-status-report-session-82.pdf,https://mentor.ieee.org/802.16/documents?n=9
09-Nov-2012 ET,2012,659,0,Smet: SG - Metrology,Proposed Draft Call for Contributions toward P802.16.3 Development at Session #83,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)",09-Nov-2012 15:32:58 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0659-00-Smet-proposed-draft-call-for-contributions-toward-p802-16-3-development-at-session-83.docx,https://mentor.ieee.org/802.16/documents?n=9
09-Nov-2012 ET,2012,658,0,Gdoc: Group Document,IEEE 802.16 Working Group Vice Chair Election Ballot,Roger Marks (IEEE 802.16 WG),09-Nov-2012 13:59:27 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0658-00-Gdoc-ieee-802-16-working-group-vice-chair-election-ballot.pdf,https://mentor.ieee.org/802.16/documents?n=9
09-Nov-2012 ET,2012,654,2,Shet: SG - HetNet,Comments on Draft P802.16r PAR in IEEE 802.16-12-0587-02,Roger Marks (EthAirNet Associates),09-Nov-2012 12:23:40 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0654-02-Shet-comments-on-draft-p802-16r-par-in-ieee-802-16-12-0587-02.docx,https://mentor.ieee.org/802.16/documents?n=9
08-Nov-2012 ET,2012,657,0,Gdoc: Group Document,"IEEE 802.16 Status Report, Session #82",Roger Marks (IEEE 802.16 WG),09-Nov-2012 00:15:05 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0657-00-Gdoc-ieee-802-16-status-report-session-82.pdf,https://mentor.ieee.org/802.16/documents?n=9
08-Nov-2012 ET,2012,656,0,Shet: SG - HetNet,Proposed Statement to External Organizations on IEEE P802.16r Activity regarding Small Cell Backhaul,Roger Marks (EthAirNet Associates),08-Nov-2012 22:00:56 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0656-00-Shet-proposed-statement-to-external-organizations-on-ieee-p802-16r-activity-regarding-small-cell-backhaul.docx,https://mentor.ieee.org/802.16/documents?n=9
08-Nov-2012 ET,2012,654,1,Shet: SG - HetNet,Comments on Draft P802.16r PAR in IEEE 802.16-12-0587-02,Roger Marks (EthAirNet Associates),08-Nov-2012 09:18:33 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0654-01-Shet-comments-on-draft-p802-16r-par-in-ieee-802-16-12-0587-02.docx,https://mentor.ieee.org/802.16/documents?n=9
08-Nov-2012 ET,2012,655,0,000q: P802.16q,Proposed Modifications to MIMO Support in the Consolidated SRD for IEEE 802.16q Multi-Tier Networks,Wooram Shin (ETRI),08-Nov-2012 20:15:16 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0655-00-000q-proposed-modifications-to-mimo-support-in-the-consolidated-srd-for-ieee-802-16q-multi-tier-networks.docx,https://mentor.ieee.org/802.16/documents?n=9
07-Nov-2012 ET,2012,654,0,Shet: SG - HetNet,Comments on Draft P802.16r PAR in IEEE 802.16-12-0587-02,Roger Marks (EthAirNet Associates),07-Nov-2012 21:58:07 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0654-00-Shet-comments-on-draft-p802-16r-par-in-ieee-802-16-12-0587-02.docx,https://mentor.ieee.org/802.16/documents?n=9
07-Nov-2012 ET,2012,653,0,Shet: SG - HetNet,Response to Call for Contributions: IEEE Std 802.16 Amendment for SCB Applications,Paul Trubridge (Airspan Networks Inc),07-Nov-2012 21:00:38 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0653-00-Shet-response-to-call-for-contributions-ieee-std-802-16-amendment-for-scb-applications.docx,https://mentor.ieee.org/802.16/documents?n=9
07-Nov-2012 ET,2012,652,0,WGLS: WG Liaison Statement,LS from WiMAX Forum: Response to LS on Small Cell Backhaul,uploaded by Roger Marks (IEEE 802.16 WG),07-Nov-2012 20:55:52 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0652-00-WGLS-ls-from-wimax-forum-response-to-ls-on-small-cell-backhaul.pdf,https://mentor.ieee.org/802.16/documents?n=9
07-Nov-2012 ET,2012,651,0,Smet: SG - Metrology,Proposed Report to External Organizations on P802.16.3 Progress,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)",08-Nov-2012 16:27:38 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0651-00-Smet-proposed-report-to-external-organizations-on-p802-16-3-progress.docx,https://mentor.ieee.org/802.16/documents?n=9
07-Nov-2012 ET,2012,650,0,Smet: SG - Metrology,Report on IETF Network Measurement Activities,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)",08-Nov-2012 16:27:27 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0650-00-Smet-report-on-ietf-network-measurement-activities.docx,https://mentor.ieee.org/802.16/documents?n=9
07-Nov-2012 ET,2012,649,0,Smet: SG - Metrology,Report on FCC Program to Measure Mobile Broadband Service Performance,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)",08-Nov-2012 16:27:13 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0649-00-Smet-report-on-fcc-program-to-measure-mobile-broadband-service-performance.docx,https://mentor.ieee.org/802.16/documents?n=9
07-Nov-2012 ET,2012,648,0,Smet: SG - Metrology,Proposed Draft IEEE 802.16.3 Architecture and Requirements for Mobile Broadband Network Performance,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)",07-Nov-2012 23:16:18 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0648-00-Smet-proposed-draft-ieee-802-16-3-architecture-and-requirements-for-mobile-broadband-network-performance.docx,https://mentor.ieee.org/802.16/documents?n=9
07-Nov-2012 ET,2012,647,0,Smet: SG - Metrology,Proposal for a Draft Architecture and Requirements Document for Mobile Broadband Network Performance,"Roger Marks (Consensii LLC; Mobile Pulse, Inc.)",07-Nov-2012 23:16:07 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0647-00-Smet-proposal-for-a-draft-architecture-and-requirements-document-for-mobile-broadband-network-performance.docx,https://mentor.ieee.org/802.16/documents?n=9
